,name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,dataset_bytes,dataset_elem_count,hashfn_bits_per_key,hashfn_bytes,items_per_second,label,hashfn,dataset,order
112,UnorderedBuildTime<CompactTrie>/1000000/2,10,7,UnorderedBuildTime<CompactTrie>/1000000/2,iteration,1,0,1,1,1599589157.8495502,1597225593.9996102,ns,8000000.0,1000000.0,1719.554304,214944288.0,626085.6348387841,CompactTrie:uniform,CompactTrie,uniform,4
117,UnorderedBuildTime<CompactTrie>/1000000/3,10,12,UnorderedBuildTime<CompactTrie>/1000000/3,iteration,1,0,1,1,1536742530.7631493,1534430192.0049474,ns,8000000.0,1000000.0,1689.727888,211215986.0,651707.7187417436,CompactTrie:fb,CompactTrie,fb,4
323,PresortedBuildTime<CompactTrie>/1000000/0,3,2,PresortedBuildTime<CompactTrie>/1000000/0,iteration,1,0,1,2,311111011.54237986,310929457.0000003,ns,8000000.0,1000000.0,1167.999584,145999948.0,1608081.79715182,CompactTrie:seq,CompactTrie,seq,4
441,LookupTime<CompactTrie>/1000000/0,4,4,LookupTime<CompactTrie>/1000000/0,iteration,1,0,1,715260,952.8398317961779,952.0007801356874,ns,8000000.0,1000000.0,1167.999584,145999948.0,,CompactTrie:seq,CompactTrie,seq,4
448,LookupTime<CompactTrie>/1000000/2,4,11,LookupTime<CompactTrie>/1000000/2,iteration,1,0,1,885974,729.3782353159799,728.6202236193907,ns,8000000.0,1000000.0,1207.553032,150944129.0,,CompactTrie:uniform,CompactTrie,uniform,4
455,LookupTime<CompactTrie>/1000000/3,4,18,LookupTime<CompactTrie>/1000000/3,iteration,1,0,1,858933,751.8178030934014,751.1113486151213,ns,8000000.0,1000000.0,1177.732904,147216613.0,,CompactTrie:fb,CompactTrie,fb,4
462,LookupTime<CompactTrie>/1000000/4,4,25,LookupTime<CompactTrie>/1000000/4,iteration,1,0,1,810452,802.5195887900147,801.7423647549662,ns,8000000.0,1000000.0,1200.777736,150097217.0,,CompactTrie:osm,CompactTrie,osm,4
93,PresortedBuildTime<CompactTrie>/10000000/0,9,3,PresortedBuildTime<CompactTrie>/10000000/0,iteration,1,0,1,1,5077685624.361038,5073939994.999819,ns,80000000.0,10000000.0,1679.999932,2099999915.0,1970854.9982567062,CompactTrie:seq,CompactTrie,seq,4
98,PresortedBuildTime<CompactTrie>/10000000/2,9,8,PresortedBuildTime<CompactTrie>/10000000/2,iteration,1,0,1,1,5345698649.063706,5339459364.0005045,ns,80000000.0,10000000.0,1716.443556,2145554445.0,1872848.788291491,CompactTrie:uniform,CompactTrie,uniform,4
103,PresortedBuildTime<CompactTrie>/10000000/3,9,13,PresortedBuildTime<CompactTrie>/10000000/3,iteration,1,0,1,1,5179786847.904325,5175634877.999983,ns,80000000.0,10000000.0,1685.6586056,2107073257.0,1932130.1126760112,CompactTrie:fb,CompactTrie,fb,4
108,UnorderedBuildTime<CompactTrie>/10000000/0,10,3,UnorderedBuildTime<CompactTrie>/10000000/0,iteration,1,0,1,1,21164724973.96171,21135645162.001312,ns,80000000.0,10000000.0,1679.999932,2099999915.0,473134.36251184257,CompactTrie:seq,CompactTrie,seq,4
113,UnorderedBuildTime<CompactTrie>/10000000/2,10,8,UnorderedBuildTime<CompactTrie>/10000000/2,iteration,1,0,1,1,22148034276.44074,22116924321.99925,ns,80000000.0,10000000.0,1716.443556,2145554445.0,452142.43420154066,CompactTrie:uniform,CompactTrie,uniform,4
118,UnorderedBuildTime<CompactTrie>/10000000/3,10,13,UnorderedBuildTime<CompactTrie>/10000000/3,iteration,1,0,1,1,23152096612.378956,23119415676.00297,ns,80000000.0,10000000.0,1685.6586056,2107073257.0,432536.8832906793,CompactTrie:fb,CompactTrie,fb,4
324,PresortedBuildTime<CompactTrie>/10000000/0,3,3,PresortedBuildTime<CompactTrie>/10000000/0,iteration,1,0,1,1,3655522242.1884537,3653013759.9999933,ns,80000000.0,10000000.0,1167.9999576,1459999947.0,2737465.7356888847,CompactTrie:seq,CompactTrie,seq,4
442,LookupTime<CompactTrie>/10000000/0,4,5,LookupTime<CompactTrie>/10000000/0,iteration,1,0,1,405765,1679.0179734811568,1677.6641578265364,ns,80000000.0,10000000.0,1167.9999576,1459999947.0,,CompactTrie:seq,CompactTrie,seq,4
449,LookupTime<CompactTrie>/10000000/2,4,12,LookupTime<CompactTrie>/10000000/2,iteration,1,0,1,535441,1225.1209407683418,1223.937625247262,ns,80000000.0,10000000.0,1204.4411888,1505551486.0,,CompactTrie:uniform,CompactTrie,uniform,4
456,LookupTime<CompactTrie>/10000000/3,4,19,LookupTime<CompactTrie>/10000000/3,iteration,1,0,1,492528,1299.863611037109,1298.850930301319,ns,80000000.0,10000000.0,1173.6599936,1467074992.0,,CompactTrie:fb,CompactTrie,fb,4
463,LookupTime<CompactTrie>/10000000/4,4,26,LookupTime<CompactTrie>/10000000/4,iteration,1,0,1,486581,1321.0423276749568,1319.8509333500938,ns,80000000.0,10000000.0,1197.221944,1496527430.0,,CompactTrie:osm,CompactTrie,osm,4
94,PresortedBuildTime<CompactTrie>/100000000/0,9,4,PresortedBuildTime<CompactTrie>/100000000/0,iteration,1,0,1,1,53542411444.7087,53503624431.99992,ns,800000000.0,100000000.0,1679.9999932,20999999915.0,1869032.2583116652,CompactTrie:seq,CompactTrie,seq,4
99,PresortedBuildTime<CompactTrie>/100000000/2,9,9,PresortedBuildTime<CompactTrie>/100000000/2,iteration,1,0,1,1,54875114534.050224,54815145740.001755,ns,800000000.0,100000000.0,1712.01695624,21400211953.0,1824313.3106736278,CompactTrie:uniform,CompactTrie,uniform,4
104,PresortedBuildTime<CompactTrie>/100000000/3,9,14,PresortedBuildTime<CompactTrie>/100000000/3,iteration,1,0,1,1,54081771835.68478,54038475192.99961,ns,800000000.0,100000000.0,1682.1216196,21026520245.0,1850533.3402330058,CompactTrie:fb,CompactTrie,fb,4
109,UnorderedBuildTime<CompactTrie>/100000000/0,10,4,UnorderedBuildTime<CompactTrie>/100000000/0,iteration,1,0,1,1,327410944798.9613,327014496991.9966,ns,800000000.0,100000000.0,1679.9999932,20999999915.0,305796.84056773613,CompactTrie:seq,CompactTrie,seq,4
114,UnorderedBuildTime<CompactTrie>/100000000/2,10,9,UnorderedBuildTime<CompactTrie>/100000000/2,iteration,1,0,1,1,298047734988.85333,297640083653.00104,ns,800000000.0,100000000.0,1712.01695624,21400211953.0,335976.2528375829,CompactTrie:uniform,CompactTrie,uniform,4
119,UnorderedBuildTime<CompactTrie>/100000000/3,10,14,UnorderedBuildTime<CompactTrie>/100000000/3,iteration,1,0,1,1,335973449142.6498,335540647235.0005,ns,800000000.0,100000000.0,1682.1216196,21026520245.0,298026.4859832723,CompactTrie:fb,CompactTrie,fb,4
443,LookupTime<CompactTrie>/100000000/0,4,6,LookupTime<CompactTrie>/100000000/0,iteration,1,0,1,270490,2565.2900578914064,2562.979208104315,ns,800000000.0,100000000.0,1167.99999576,14599999947.0,,CompactTrie:seq,CompactTrie,seq,4
450,LookupTime<CompactTrie>/100000000/2,4,13,LookupTime<CompactTrie>/100000000/2,iteration,1,0,1,347171,1911.3698627020754,1909.3346333706738,ns,800000000.0,100000000.0,1200.016972,15000212150.0,,CompactTrie:uniform,CompactTrie,uniform,4
457,LookupTime<CompactTrie>/100000000/3,4,20,LookupTime<CompactTrie>/100000000/3,iteration,1,0,1,295125,2144.12466972776,2142.028093178946,ns,800000000.0,100000000.0,1170.1219656,14626524570.0,,CompactTrie:fb,CompactTrie,fb,4
464,LookupTime<CompactTrie>/100000000/4,4,27,LookupTime<CompactTrie>/100000000/4,iteration,1,0,1,307760,2095.9450371131543,2093.995990380984,ns,800000000.0,100000000.0,1193.8976828,14923721035.0,,CompactTrie:osm,CompactTrie,osm,4
247,PresortedBuildTime<FST>/100/0,27,0,PresortedBuildTime<FST>/100/0,iteration,1,0,1,55800,12712.300785126225,12704.70793895577,ns,800.0,100.0,161.84,2023.0,141.0591021809668,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
252,PresortedBuildTime<FST>/100/2,27,5,PresortedBuildTime<FST>/100/2,iteration,1,0,1,68403,10130.474641497609,10125.110726150624,ns,800.0,100.0,154.24,1928.0,144.3859947956917,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
257,PresortedBuildTime<FST>/100/3,27,10,PresortedBuildTime<FST>/100/3,iteration,1,0,1,58296,12118.084045875721,12111.650456088679,ns,800.0,100.0,162.96,2037.0,141.6308674018592,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
262,UnorderedBuildTime<FST>/100/0,28,0,UnorderedBuildTime<FST>/100/0,iteration,1,0,1,48787,14277.605004022964,14266.839465400617,ns,800.0,100.0,161.84,2023.0,143.67066837064033,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
267,UnorderedBuildTime<FST>/100/2,28,5,UnorderedBuildTime<FST>/100/2,iteration,1,0,1,55993,13192.676518309287,13185.71237471548,ns,800.0,100.0,154.24,1928.0,135.44490256968848,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
272,UnorderedBuildTime<FST>/100/3,28,10,UnorderedBuildTime<FST>/100/3,iteration,1,0,1,50199,14587.776815312543,14580.651507227658,ns,800.0,100.0,162.96,2037.0,136.62431711112424,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
605,LookupTime<FST>/100/0,10,0,LookupTime<FST>/100/0,iteration,1,0,1,1052141,675.9430584985632,675.5672557210394,ns,800.0,100.0,161.84,2023.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
612,LookupTime<FST>/100/2,10,7,LookupTime<FST>/100/2,iteration,1,0,1,2849025,246.32223483880372,246.19981783421628,ns,800.0,100.0,155.2,1940.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
619,LookupTime<FST>/100/3,10,14,LookupTime<FST>/100/3,iteration,1,0,1,1233285,565.3885577766295,565.0497987097986,ns,800.0,100.0,163.04,2038.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
626,LookupTime<FST>/100/4,10,21,LookupTime<FST>/100/4,iteration,1,0,1,2053282,341.89185175261525,341.7075803501935,ns,800.0,100.0,160.72,2009.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
606,LookupTime<FST>/1000/0,10,1,LookupTime<FST>/1000/0,iteration,1,0,1,1009627,691.9096987311559,691.5424389391957,ns,8000.0,1000.0,82.84,10355.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
613,LookupTime<FST>/1000/2,10,8,LookupTime<FST>/1000/2,iteration,1,0,1,2054275,341.02740910992435,340.83421401847323,ns,8000.0,1000.0,82.8,10350.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
620,LookupTime<FST>/1000/3,10,15,LookupTime<FST>/1000/3,iteration,1,0,1,1202932,592.9297705162705,592.6388091791134,ns,8000.0,1000.0,83.96,10495.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
627,LookupTime<FST>/1000/4,10,22,LookupTime<FST>/1000/4,iteration,1,0,1,1657952,432.72405810463914,432.5413311117605,ns,8000.0,1000.0,84.288,10536.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
248,PresortedBuildTime<FST>/10000/0,27,1,PresortedBuildTime<FST>/10000/0,iteration,1,0,1,531,1299022.4776743944,1298453.431277669,ns,80000.0,10000.0,75.0312,93789.0,14503.70976740899,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
253,PresortedBuildTime<FST>/10000/2,27,6,PresortedBuildTime<FST>/10000/2,iteration,1,0,1,566,1269086.62278113,1268351.646627681,ns,80000.0,10000.0,80.2936,100367.0,13929.76827045072,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
258,PresortedBuildTime<FST>/10000/3,27,11,PresortedBuildTime<FST>/10000/3,iteration,1,0,1,518,1372892.9237681925,1372138.4285948272,ns,80000.0,10000.0,78.2312,97789.0,14069.294251010151,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
263,UnorderedBuildTime<FST>/10000/0,28,1,UnorderedBuildTime<FST>/10000/0,iteration,1,0,1,359,1941822.360277508,1940133.9220235248,ns,80000.0,10000.0,75.0312,93789.0,14357.335278324597,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
268,UnorderedBuildTime<FST>/10000/2,28,6,UnorderedBuildTime<FST>/10000/2,iteration,1,0,1,364,1981246.2288517873,1980151.763756102,ns,80000.0,10000.0,80.2936,100367.0,13873.950459441301,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
273,UnorderedBuildTime<FST>/10000/3,28,11,UnorderedBuildTime<FST>/10000/3,iteration,1,0,1,358,1988124.586225555,1986764.9720477685,ns,80000.0,10000.0,78.2312,97789.0,14059.519513807469,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
607,LookupTime<FST>/10000/0,10,2,LookupTime<FST>/10000/0,iteration,1,0,1,922529,776.1967420292685,775.8266276722704,ns,80000.0,10000.0,75.0312,93789.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
614,LookupTime<FST>/10000/2,10,9,LookupTime<FST>/10000/2,iteration,1,0,1,1909954,372.97901771858136,372.80386124673277,ns,80000.0,10000.0,80.244,100305.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
621,LookupTime<FST>/10000/3,10,16,LookupTime<FST>/10000/3,iteration,1,0,1,1029306,693.5220252808039,693.1581735711874,ns,80000.0,10000.0,78.1928,97741.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
628,LookupTime<FST>/10000/4,10,23,LookupTime<FST>/10000/4,iteration,1,0,1,1477528,480.99194427186814,480.7368902659408,ns,80000.0,10000.0,79.7936,99742.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
608,LookupTime<FST>/100000/0,10,3,LookupTime<FST>/100000/0,iteration,1,0,1,1585021,441.81837739894223,441.52979929027885,ns,800000.0,100000.0,66.25576,828197.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
615,LookupTime<FST>/100000/2,10,10,LookupTime<FST>/100000/2,iteration,1,0,1,1611373,432.09376359597377,431.8078998464514,ns,800000.0,100000.0,73.53392,919174.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
622,LookupTime<FST>/100000/3,10,17,LookupTime<FST>/100000/3,iteration,1,0,1,1045443,671.7710548608584,671.3596905785419,ns,800000.0,100000.0,75.21352,940169.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
629,LookupTime<FST>/100000/4,10,24,LookupTime<FST>/100000/4,iteration,1,0,1,1271082,551.3383760010555,550.970900381082,ns,800000.0,100000.0,76.2424,953030.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
249,PresortedBuildTime<FST>/1000000/0,27,2,PresortedBuildTime<FST>/1000000/0,iteration,1,0,1,4,173554424.1964817,173418864.5023096,ns,8000000.0,1000000.0,66.14964,8268705.0,1441596.3379616668,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
254,PresortedBuildTime<FST>/1000000/2,27,7,PresortedBuildTime<FST>/1000000/2,iteration,1,0,1,4,172248889.6921277,172089815.9983335,ns,8000000.0,1000000.0,74.541104,9317638.0,1452729.7768882557,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
259,PresortedBuildTime<FST>/1000000/3,27,12,PresortedBuildTime<FST>/1000000/3,iteration,1,0,1,4,188688679.13261056,188531256.24809763,ns,8000000.0,1000000.0,74.404704,9300588.0,1326040.068767232,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
264,UnorderedBuildTime<FST>/1000000/0,28,2,UnorderedBuildTime<FST>/1000000/0,iteration,1,0,1,3,270248253.5193364,269983763.0013159,ns,8000000.0,1000000.0,66.14964,8268705.0,1234642.1489491893,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
269,UnorderedBuildTime<FST>/1000000/2,28,7,UnorderedBuildTime<FST>/1000000/2,iteration,1,0,1,3,269539981.45957786,269349091.3370624,ns,8000000.0,1000000.0,74.541104,9317638.0,1237551.356415015,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
274,UnorderedBuildTime<FST>/1000000/3,28,12,UnorderedBuildTime<FST>/1000000/3,iteration,1,0,1,3,278874829.41150665,278670968.6673324,ns,8000000.0,1000000.0,74.404704,9300588.0,1196153.7828192464,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
609,LookupTime<FST>/1000000/0,10,4,LookupTime<FST>/1000000/0,iteration,1,0,1,1184246,582.2754523860391,581.7787714715979,ns,8000000.0,1000000.0,66.14964,8268705.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
616,LookupTime<FST>/1000000/2,10,11,LookupTime<FST>/1000000/2,iteration,1,0,1,1134905,588.8467905637261,588.3662526788621,ns,8000000.0,1000000.0,74.541928,9317741.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
623,LookupTime<FST>/1000000/3,10,18,LookupTime<FST>/1000000/3,iteration,1,0,1,906367,748.4605318050305,747.8409176423337,ns,8000000.0,1000000.0,74.399744,9299968.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
630,LookupTime<FST>/1000000/4,10,25,LookupTime<FST>/1000000/4,iteration,1,0,1,918631,739.9119897556631,739.2856859889421,ns,8000000.0,1000000.0,78.786552,9848319.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
250,PresortedBuildTime<FST>/10000000/0,27,3,PresortedBuildTime<FST>/10000000/0,iteration,1,0,1,1,2086303114.8910522,2084681439.009728,ns,80000000.0,10000000.0,66.1386536,82673317.0,4796895.973108597,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
255,PresortedBuildTime<FST>/10000000/2,27,8,PresortedBuildTime<FST>/10000000/2,iteration,1,0,1,1,2068868029.8626423,2067315296.0080187,ns,80000000.0,10000000.0,72.1672352,90209044.0,4837191.510801462,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
260,PresortedBuildTime<FST>/10000000/3,27,13,PresortedBuildTime<FST>/10000000/3,iteration,1,0,1,1,2138448817.6554441,2136742440.998205,ns,80000000.0,10000000.0,75.6069784,94508723.0,4680021.236124453,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
265,UnorderedBuildTime<FST>/10000000/0,28,3,UnorderedBuildTime<FST>/10000000/0,iteration,1,0,1,1,3078230211.5112543,3075207071.0004773,ns,80000000.0,10000000.0,66.1386536,82673317.0,3251813.542671985,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
270,UnorderedBuildTime<FST>/10000000/2,28,8,UnorderedBuildTime<FST>/10000000/2,iteration,1,0,1,1,3163284668.698907,3160855758.9934206,ns,80000000.0,10000000.0,72.1672352,90209044.0,3163700.2009811783,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
275,UnorderedBuildTime<FST>/10000000/3,28,13,UnorderedBuildTime<FST>/10000000/3,iteration,1,0,1,1,3103769134.7301006,3101284782.998846,ns,80000000.0,10000000.0,75.6069784,94508723.0,3224470.0824702433,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
610,LookupTime<FST>/10000000/0,10,5,LookupTime<FST>/10000000/0,iteration,1,0,1,939819,744.3953634485385,743.7578203892641,ns,80000000.0,10000000.0,66.1386536,82673317.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
617,LookupTime<FST>/10000000/2,10,12,LookupTime<FST>/10000000/2,iteration,1,0,1,969643,707.5729856736549,706.9276713180444,ns,80000000.0,10000000.0,72.1703984,90212998.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
624,LookupTime<FST>/10000000/3,10,19,LookupTime<FST>/10000000/3,iteration,1,0,1,679638,987.2762909598044,986.3973659471076,ns,80000000.0,10000000.0,75.6057008,94507126.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
631,LookupTime<FST>/10000000/4,10,26,LookupTime<FST>/10000000/4,iteration,1,0,1,655444,1053.7760735342717,1052.8908587071867,ns,80000000.0,10000000.0,75.95772,94947150.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
251,PresortedBuildTime<FST>/100000000/0,27,4,PresortedBuildTime<FST>/100000000/0,iteration,1,0,1,1,22878242582.08275,22858834742.99044,ns,800000000.0,100000000.0,66.13761992,826720249.0,4374676.186443168,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
256,PresortedBuildTime<FST>/100000000/2,27,9,PresortedBuildTime<FST>/100000000/2,iteration,1,0,1,1,22602723276.242615,22581060945.012722,ns,800000000.0,100000000.0,74.48252296,931031537.0,4428489.88555102,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
261,PresortedBuildTime<FST>/100000000/3,27,14,PresortedBuildTime<FST>/100000000/3,iteration,1,0,1,1,23453848727.047443,23431926920.005936,ns,800000000.0,100000000.0,77.6475884,970594855.0,4267681.456219507,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
266,UnorderedBuildTime<FST>/100000000/0,28,4,UnorderedBuildTime<FST>/100000000/0,iteration,1,0,1,1,34715526077.896355,34679917314.002525,ns,800000000.0,100000000.0,66.13761992,826720249.0,2883513.218747599,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
271,UnorderedBuildTime<FST>/100000000/2,28,9,UnorderedBuildTime<FST>/100000000/2,iteration,1,0,1,1,33576950028.538704,33550918603.99989,ns,800000000.0,100000000.0,74.48252296,931031537.0,2980544.323697836,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
276,UnorderedBuildTime<FST>/100000000/3,28,14,UnorderedBuildTime<FST>/100000000/3,iteration,1,0,1,1,34716010514.64677,34686953274.009285,ns,800000000.0,100000000.0,77.6475884,970594855.0,2882928.322071151,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
611,LookupTime<FST>/100000000/0,10,6,LookupTime<FST>/100000000/0,iteration,1,0,1,762628,878.3260180706728,877.5640797335981,ns,800000000.0,100000000.0,66.13761992,826720249.0,,FastSuccinctTrie:seq,FastSuccinctTrie,seq,5
618,LookupTime<FST>/100000000/2,10,13,LookupTime<FST>/100000000/2,iteration,1,0,1,644892,1070.464488305379,1069.61549996086,ns,800000000.0,100000000.0,74.4825048,931031310.0,,FastSuccinctTrie:uniform,FastSuccinctTrie,uniform,5
625,LookupTime<FST>/100000000/3,10,20,LookupTime<FST>/100000000/3,iteration,1,0,1,556073,1241.515541491351,1240.314532443394,ns,800000000.0,100000000.0,77.64614048,970576756.0,,FastSuccinctTrie:fb,FastSuccinctTrie,fb,5
632,LookupTime<FST>/100000000/4,10,27,LookupTime<FST>/100000000/4,iteration,1,0,1,549096,1248.847604600535,1247.6946344555502,ns,800000000.0,100000000.0,79.07362376,988420297.0,,FastSuccinctTrie:osm,FastSuccinctTrie,osm,5
120,PresortedBuildTime<SimpleHollowTrie>/100/0,12,0,PresortedBuildTime<SimpleHollowTrie>/100/0,iteration,1,0,1,25504,27515.349744315467,27496.207888908433,ns,800.0,100.0,65.92,824.0,142.59979382434463,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
123,PresortedBuildTime<SimpleHollowTrie>/100/2,12,5,PresortedBuildTime<SimpleHollowTrie>/100/2,iteration,1,0,1,20626,33474.33025238991,33448.24221852786,ns,800.0,100.0,65.92,824.0,144.94781968372575,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
127,PresortedBuildTime<SimpleHollowTrie>/100/3,12,10,PresortedBuildTime<SimpleHollowTrie>/100/3,iteration,1,0,1,23195,31065.71945953431,31034.313472799717,ns,800.0,100.0,65.92,824.0,138.9195860652814,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
130,UnorderedBuildTime<SimpleHollowTrie>/100/0,13,0,UnorderedBuildTime<SimpleHollowTrie>/100/0,iteration,1,0,1,24646,28916.625021088872,28898.554126423645,ns,800.0,100.0,65.92,824.0,140.40334074869767,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
133,UnorderedBuildTime<SimpleHollowTrie>/100/2,13,5,UnorderedBuildTime<SimpleHollowTrie>/100/2,iteration,1,0,1,20052,35860.040034662576,35841.802563513294,ns,800.0,100.0,65.92,824.0,139.1401479741608,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
136,UnorderedBuildTime<SimpleHollowTrie>/100/3,13,10,UnorderedBuildTime<SimpleHollowTrie>/100/3,iteration,1,0,1,21850,32720.27842853926,32705.016750472038,ns,800.0,100.0,65.92,824.0,139.93752315798906,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
465,LookupTime<SimpleHollowTrie>/100/0,5,0,LookupTime<SimpleHollowTrie>/100/0,iteration,1,0,1,28084548,25.018143162294987,25.00428687685689,ns,800.0,100.0,65.92,824.0,,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
472,LookupTime<SimpleHollowTrie>/100/2,5,7,LookupTime<SimpleHollowTrie>/100/2,iteration,1,0,1,28122791,23.973362257566542,23.96156028745043,ns,800.0,100.0,65.92,824.0,,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
479,LookupTime<SimpleHollowTrie>/100/3,5,14,LookupTime<SimpleHollowTrie>/100/3,iteration,1,0,1,27917663,25.25169498939012,25.237781328617885,ns,800.0,100.0,65.92,824.0,,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
486,LookupTime<SimpleHollowTrie>/100/4,5,21,LookupTime<SimpleHollowTrie>/100/4,iteration,1,0,1,24992915,27.954276914390274,27.936441747566164,ns,800.0,100.0,65.92,824.0,,SimpleHollowTrie:osm,SimpleHollowTrie,osm,6
466,LookupTime<SimpleHollowTrie>/1000/0,5,1,LookupTime<SimpleHollowTrie>/1000/0,iteration,1,0,1,11077041,63.175439681356956,63.14003514124732,ns,8000.0,1000.0,64.192,8024.0,,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
473,LookupTime<SimpleHollowTrie>/1000/2,5,8,LookupTime<SimpleHollowTrie>/1000/2,iteration,1,0,1,9678939,62.4366851559979,62.40538358572774,ns,8000.0,1000.0,64.192,8024.0,,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
480,LookupTime<SimpleHollowTrie>/1000/3,5,15,LookupTime<SimpleHollowTrie>/1000/3,iteration,1,0,1,11075019,63.93892144578401,63.90865586796021,ns,8000.0,1000.0,64.192,8024.0,,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
487,LookupTime<SimpleHollowTrie>/1000/4,5,22,LookupTime<SimpleHollowTrie>/1000/4,iteration,1,0,1,11067819,64.12894212970001,64.0992163856677,ns,8000.0,1000.0,64.192,8024.0,,SimpleHollowTrie:osm,SimpleHollowTrie,osm,6
277,PresortedBuildTime<SimpleHollowTrie>/10000/0,0,0,PresortedBuildTime<SimpleHollowTrie>/10000/0,iteration,1,0,1,163,4268804.393662997,4266134.6257668715,ns,80000.0,10000.0,64.0192,80024.0,14380.627578180483,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
279,PresortedBuildTime<SimpleHollowTrie>/10000/2,0,2,PresortedBuildTime<SimpleHollowTrie>/10000/2,iteration,1,0,1,145,4694392.031122899,4690770.95862069,ns,80000.0,10000.0,64.0192,80024.0,14702.384288159416,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
281,PresortedBuildTime<SimpleHollowTrie>/10000/3,0,4,PresortedBuildTime<SimpleHollowTrie>/10000/3,iteration,1,0,1,154,4655932.898742038,4652716.37662337,ns,80000.0,10000.0,64.0192,80024.0,13956.377238319965,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
